monitor_id,segment_id,system_type,year,month,avg_flow_pct,peak_flow_pct,measurement_type
MON-SEW-00495-2025-10,SEW-00495,Wastewater,2025,10,84.2,108.5,Flow
MON-SEW-00495-2025-11,SEW-00495,Wastewater,2025,11,82.5,110.9,Flow
MON-SEW-00495-2025-12,SEW-00495,Wastewater,2025,12,91.4,142.6,Flow
MON-SEW-03886-2025-01,SEW-03886,Wastewater,2025,1,95.6,131.6,Flow
MON-SEW-03886-2025-02,SEW-03886,Wastewater,2025,2,95.4,132.5,Flow
MON-SEW-03886-2025-03,SEW-03886,Wastewater,2025,3,120.0,150.0,Flow
MON-SEW-03886-2025-04,SEW-03886,Wastewater,2025,4,101.3,150.0,Flow
MON-SEW-03886-2025-05,SEW-03886,Wastewater,2025,5,85.4,141.1,Flow
MON-SEW-03886-2025-06,SEW-03886,Wastewater,2025,6,86.9,121.4,Flow
MON-SEW-03886-2025-07,SEW-03886,Wastewater,2025,7,84.2,137.3,Flow
MON-SEW-03886-2025-08,SEW-03886,Wastewater,2025,8,87.5,138.4,Flow
MON-SEW-03886-2025-09,SEW-03886,Wastewater,2025,9,97.2,128.4,Flow
MON-SEW-03886-2025-10,SEW-03886,Wastewater,2025,10,94.2,150.0,Flow
MON-SEW-03886-2025-11,SEW-03886,Wastewater,2025,11,105.2,150.0,Flow
MON-SEW-03886-2025-12,SEW-03886,Wastewater,2025,12,102.1,136.2,Flow
MON-SEW-03601-2025-01,SEW-03601,Wastewater,2025,1,76.6,113.4,Flow
MON-SEW-03601-2025-02,SEW-03601,Wastewater,2025,2,69.9,123.6,Flow
MON-SEW-03601-2025-03,SEW-03601,Wastewater,2025,3,62.9,110.1,Flow
MON-SEW-03601-2025-04,SEW-03601,Wastewater,2025,4,68.4,96.7,Flow
MON-SEW-03601-2025-05,SEW-03601,Wastewater,2025,5,54.8,79.3,Flow
MON-SEW-03601-2025-06,SEW-03601,Wastewater,2025,6,60.1,80.7,Flow
MON-SEW-03601-2025-07,SEW-03601,Wastewater,2025,7,55.9,79.2,Flow
MON-SEW-03601-2025-08,SEW-03601,Wastewater,2025,8,63.1,92.4,Flow
MON-SEW-03601-2025-09,SEW-03601,Wastewater,2025,9,61.4,85.5,Flow
MON-SEW-03601-2025-10,SEW-03601,Wastewater,2025,10,72.6,93.9,Flow
MON-SEW-03601-2025-11,SEW-03601,Wastewater,2025,11,74.5,129.8,Flow
MON-SEW-03601-2025-12,SEW-03601,Wastewater,2025,12,59.8,90.3,Flow
MON-SEW-00950-2025-01,SEW-00950,Wastewater,2025,1,59.1,88.1,Flow
MON-SEW-00950-2025-02,SEW-00950,Wastewater,2025,2,67.2,97.6,Flow
MON-SEW-00950-2025-03,SEW-00950,Wastewater,2025,3,55.9,90.9,Flow
MON-SEW-00950-2025-04,SEW-00950,Wastewater,2025,4,61.5,89.3,Flow
MON-SEW-00950-2025-05,SEW-00950,Wastewater,2025,5,54.4,93.4,Flow
MON-SEW-00950-2025-06,SEW-00950,Wastewater,2025,6,56.3,78.0,Flow
MON-SEW-00950-2025-07,SEW-00950,Wastewater,2025,7,49.7,88.3,Flow
MON-SEW-00950-2025-08,SEW-00950,Wastewater,2025,8,55.5,68.0,Flow
MON-SEW-00950-2025-09,SEW-00950,Wastewater,2025,9,49.7,68.0,Flow
MON-SEW-00950-2025-10,SEW-00950,Wastewater,2025,10,54.2,78.4,Flow
MON-SEW-00950-2025-11,SEW-00950,Wastewater,2025,11,53.3,71.8,Flow
MON-SEW-00950-2025-12,SEW-00950,Wastewater,2025,12,62.8,100.5,Flow
MON-SEW-00765-2025-01,SEW-00765,Wastewater,2025,1,45.4,74.9,Flow
MON-SEW-00765-2025-02,SEW-00765,Wastewater,2025,2,55.4,87.4,Flow
MON-SEW-00765-2025-03,SEW-00765,Wastewater,2025,3,40.4,54.6,Flow
MON-SEW-00765-2025-04,SEW-00765,Wastewater,2025,4,42.8,65.0,Flow
MON-SEW-00765-2025-05,SEW-00765,Wastewater,2025,5,36.6,44.0,Flow
MON-SEW-00765-2025-06,SEW-00765,Wastewater,2025,6,39.6,62.3,Flow
MON-SEW-00765-2025-07,SEW-00765,Wastewater,2025,7,41.8,68.3,Flow
MON-SEW-00765-2025-08,SEW-00765,Wastewater,2025,8,35.2,59.5,Flow
MON-SEW-00765-2025-09,SEW-00765,Wastewater,2025,9,47.0,67.7,Flow
MON-SEW-00765-2025-10,SEW-00765,Wastewater,2025,10,45.1,57.1,Flow
MON-SEW-00765-2025-11,SEW-00765,Wastewater,2025,11,48.6,77.8,Flow
MON-SEW-00765-2025-12,SEW-00765,Wastewater,2025,12,45.2,78.4,Flow
MON-SEW-00409-2025-01,SEW-00409,Wastewater,2025,1,57.0,86.3,Flow
MON-SEW-00409-2025-02,SEW-00409,Wastewater,2025,2,60.6,75.1,Flow
MON-SEW-00409-2025-03,SEW-00409,Wastewater,2025,3,63.8,107.3,Flow
MON-SEW-00409-2025-04,SEW-00409,Wastewater,2025,4,56.2,80.0,Flow
MON-SEW-00409-2025-05,SEW-00409,Wastewater,2025,5,59.3,92.3,Flow
MON-SEW-00409-2025-06,SEW-00409,Wastewater,2025,6,55.3,66.9,Flow
MON-SEW-00409-2025-07,SEW-00409,Wastewater,2025,7,53.9,75.3,Flow
MON-SEW-00409-2025-08,SEW-00409,Wastewater,2025,8,48.5,66.8,Flow
MON-SEW-00409-2025-09,SEW-00409,Wastewater,2025,9,45.9,79.7,Flow
MON-SEW-00409-2025-10,SEW-00409,Wastewater,2025,10,47.0,79.1,Flow
MON-SEW-00409-2025-11,SEW-00409,Wastewater,2025,11,65.7,89.8,Flow
MON-SEW-00409-2025-12,SEW-00409,Wastewater,2025,12,52.1,89.5,Flow
MON-SEW-02229-2025-01,SEW-02229,Wastewater,2025,1,86.9,133.6,Flow
MON-SEW-02229-2025-02,SEW-02229,Wastewater,2025,2,70.8,92.0,Flow
MON-SEW-02229-2025-03,SEW-02229,Wastewater,2025,3,78.3,100.1,Flow
MON-SEW-02229-2025-04,SEW-02229,Wastewater,2025,4,62.5,101.0,Flow
MON-SEW-02229-2025-05,SEW-02229,Wastewater,2025,5,68.0,116.3,Flow
MON-SEW-02229-2025-06,SEW-02229,Wastewater,2025,6,65.3,104.4,Flow
MON-SEW-02229-2025-07,SEW-02229,Wastewater,2025,7,63.6,114.0,Flow
MON-SEW-02229-2025-08,SEW-02229,Wastewater,2025,8,72.0,87.7,Flow
MON-SEW-02229-2025-09,SEW-02229,Wastewater,2025,9,69.4,89.1,Flow
MON-SEW-02229-2025-10,SEW-02229,Wastewater,2025,10,62.9,90.8,Flow
MON-SEW-02229-2025-11,SEW-02229,Wastewater,2025,11,83.0,146.0,Flow
MON-SEW-02229-2025-12,SEW-02229,Wastewater,2025,12,71.4,104.8,Flow
MON-SEW-03022-2025-01,SEW-03022,Wastewater,2025,1,45.4,55.1,Flow
MON-SEW-03022-2025-02,SEW-03022,Wastewater,2025,2,45.8,72.6,Flow
MON-SEW-03022-2025-03,SEW-03022,Wastewater,2025,3,38.1,56.6,Flow
MON-SEW-03022-2025-04,SEW-03022,Wastewater,2025,4,47.5,79.7,Flow
MON-SEW-03022-2025-05,SEW-03022,Wastewater,2025,5,39.4,62.4,Flow
MON-SEW-03022-2025-06,SEW-03022,Wastewater,2025,6,41.8,62.9,Flow
MON-SEW-03022-2025-07,SEW-03022,Wastewater,2025,7,33.1,46.8,Flow
MON-SEW-03022-2025-08,SEW-03022,Wastewater,2025,8,39.0,67.6,Flow
MON-SEW-03022-2025-09,SEW-03022,Wastewater,2025,9,35.8,43.7,Flow
MON-SEW-03022-2025-10,SEW-03022,Wastewater,2025,10,40.7,58.9,Flow
MON-SEW-03022-2025-11,SEW-03022,Wastewater,2025,11,48.9,67.8,Flow
MON-SEW-03022-2025-12,SEW-03022,Wastewater,2025,12,52.3,68.9,Flow
MON-SEW-03741-2025-01,SEW-03741,Wastewater,2025,1,44.6,68.0,Flow
MON-SEW-03741-2025-02,SEW-03741,Wastewater,2025,2,50.2,77.5,Flow
MON-SEW-03741-2025-03,SEW-03741,Wastewater,2025,3,49.5,61.8,Flow
MON-SEW-03741-2025-04,SEW-03741,Wastewater,2025,4,42.5,72.2,Flow
MON-SEW-03741-2025-05,SEW-03741,Wastewater,2025,5,44.4,60.0,Flow
MON-SEW-03741-2025-06,SEW-03741,Wastewater,2025,6,44.2,70.9,Flow
MON-SEW-03741-2025-07,SEW-03741,Wastewater,2025,7,40.7,52.3,Flow
MON-SEW-03741-2025-08,SEW-03741,Wastewater,2025,8,37.7,65.7,Flow
MON-SEW-03741-2025-09,SEW-03741,Wastewater,2025,9,42.0,50.8,Flow
MON-SEW-03741-2025-10,SEW-03741,Wastewater,2025,10,44.0,54.4,Flow
MON-SEW-03741-2025-11,SEW-03741,Wastewater,2025,11,40.2,66.9,Flow
MON-SEW-03741-2025-12,SEW-03741,Wastewater,2025,12,44.9,65.2,Flow
MON-SEW-01222-2025-01,SEW-01222,Wastewater,2025,1,59.1,93.2,Flow
MON-SEW-01222-2025-02,SEW-01222,Wastewater,2025,2,57.8,82.2,Flow
MON-SEW-01222-2025-03,SEW-01222,Wastewater,2025,3,68.4,110.5,Flow
MON-SEW-01222-2025-04,SEW-01222,Wastewater,2025,4,53.2,84.1,Flow
MON-SEW-01222-2025-05,SEW-01222,Wastewater,2025,5,54.5,91.4,Flow
MON-SEW-01222-2025-06,SEW-01222,Wastewater,2025,6,54.7,96.7,Flow
MON-SEW-01222-2025-07,SEW-01222,Wastewater,2025,7,54.4,86.9,Flow
MON-SEW-01222-2025-08,SEW-01222,Wastewater,2025,8,49.8,63.9,Flow
MON-SEW-01222-2025-09,SEW-01222,Wastewater,2025,9,56.3,80.3,Flow
MON-SEW-01222-2025-10,SEW-01222,Wastewater,2025,10,61.9,91.7,Flow
MON-SEW-01222-2025-11,SEW-01222,Wastewater,2025,11,66.4,114.6,Flow
MON-SEW-01222-2025-12,SEW-01222,Wastewater,2025,12,68.3,87.7,Flow
MON-SEW-03805-2025-01,SEW-03805,Wastewater,2025,1,73.6,123.1,Flow
MON-SEW-03805-2025-02,SEW-03805,Wastewater,2025,2,60.3,100.5,Flow
MON-SEW-03805-2025-03,SEW-03805,Wastewater,2025,3,58.2,89.5,Flow
MON-SEW-03805-2025-04,SEW-03805,Wastewater,2025,4,53.1,86.8,Flow
MON-SEW-03805-2025-05,SEW-03805,Wastewater,2025,5,53.3,85.4,Flow
MON-SEW-03805-2025-06,SEW-03805,Wastewater,2025,6,52.5,77.4,Flow
MON-SEW-03805-2025-07,SEW-03805,Wastewater,2025,7,53.0,94.7,Flow
MON-SEW-03805-2025-08,SEW-03805,Wastewater,2025,8,46.6,81.2,Flow
MON-SEW-03805-2025-09,SEW-03805,Wastewater,2025,9,63.8,106.8,Flow
MON-SEW-03805-2025-10,SEW-03805,Wastewater,2025,10,51.8,82.2,Flow
MON-SEW-03805-2025-11,SEW-03805,Wastewater,2025,11,63.4,93.1,Flow
MON-SEW-03805-2025-12,SEW-03805,Wastewater,2025,12,70.1,100.1,Flow
MON-SEW-00018-2025-01,SEW-00018,Wastewater,2025,1,51.4,67.9,Flow
MON-SEW-00018-2025-02,SEW-00018,Wastewater,2025,2,46.3,81.4,Flow
MON-SEW-00018-2025-03,SEW-00018,Wastewater,2025,3,47.7,69.8,Flow
MON-SEW-00018-2025-04,SEW-00018,Wastewater,2025,4,41.5,59.8,Flow
MON-SEW-00018-2025-05,SEW-00018,Wastewater,2025,5,46.5,75.3,Flow
MON-SEW-00018-2025-06,SEW-00018,Wastewater,2025,6,39.5,62.2,Flow
MON-SEW-00018-2025-07,SEW-00018,Wastewater,2025,7,41.7,62.5,Flow
MON-SEW-00018-2025-08,SEW-00018,Wastewater,2025,8,43.6,68.2,Flow
MON-SEW-00018-2025-09,SEW-00018,Wastewater,2025,9,44.4,60.1,Flow
MON-SEW-00018-2025-10,SEW-00018,Wastewater,2025,10,43.7,71.6,Flow
MON-SEW-00018-2025-11,SEW-00018,Wastewater,2025,11,54.0,73.7,Flow
MON-SEW-00018-2025-12,SEW-00018,Wastewater,2025,12,55.5,73.7,Flow
MON-SEW-03758-2025-01,SEW-03758,Wastewater,2025,1,115.3,150.0,Flow
MON-SEW-03758-2025-02,SEW-03758,Wastewater,2025,2,120.0,150.0,Flow
MON-SEW-03758-2025-03,SEW-03758,Wastewater,2025,3,112.9,150.0,Flow
MON-SEW-03758-2025-04,SEW-03758,Wastewater,2025,4,105.4,131.5,Flow
MON-SEW-03758-2025-05,SEW-03758,Wastewater,2025,5,105.9,144.5,Flow
MON-SEW-03758-2025-06,SEW-03758,Wastewater,2025,6,87.3,149.2,Flow
MON-SEW-03758-2025-07,SEW-03758,Wastewater,2025,7,86.8,116.1,Flow
MON-SEW-03758-2025-08,SEW-03758,Wastewater,2025,8,84.1,119.1,Flow
MON-SEW-03758-2025-09,SEW-03758,Wastewater,2025,9,83.8,115.9,Flow
MON-SEW-03758-2025-10,SEW-03758,Wastewater,2025,10,91.9,131.2,Flow
MON-SEW-03758-2025-11,SEW-03758,Wastewater,2025,11,109.2,133.0,Flow
MON-SEW-03758-2025-12,SEW-03758,Wastewater,2025,12,120.0,150.0,Flow
MON-SEW-02113-2025-01,SEW-02113,Wastewater,2025,1,85.0,113.8,Flow
MON-SEW-02113-2025-02,SEW-02113,Wastewater,2025,2,93.0,117.8,Flow
MON-SEW-02113-2025-03,SEW-02113,Wastewater,2025,3,83.6,136.2,Flow
MON-SEW-02113-2025-04,SEW-02113,Wastewater,2025,4,72.9,129.6,Flow
MON-SEW-02113-2025-05,SEW-02113,Wastewater,2025,5,79.3,138.6,Flow
MON-SEW-02113-2025-06,SEW-02113,Wastewater,2025,6,69.8,89.9,Flow
MON-SEW-02113-2025-07,SEW-02113,Wastewater,2025,7,83.0,136.2,Flow
MON-SEW-02113-2025-08,SEW-02113,Wastewater,2025,8,81.0,141.5,Flow
MON-SEW-02113-2025-09,SEW-02113,Wastewater,2025,9,79.1,131.9,Flow
MON-SEW-02113-2025-10,SEW-02113,Wastewater,2025,10,75.2,94.0,Flow
MON-SEW-02113-2025-11,SEW-02113,Wastewater,2025,11,83.5,107.4,Flow
MON-SEW-02113-2025-12,SEW-02113,Wastewater,2025,12,100.3,150.0,Flow
MON-SEW-01188-2025-01,SEW-01188,Wastewater,2025,1,59.6,85.6,Flow
MON-SEW-01188-2025-02,SEW-01188,Wastewater,2025,2,66.4,94.6,Flow
MON-SEW-01188-2025-03,SEW-01188,Wastewater,2025,3,57.7,91.8,Flow
MON-SEW-01188-2025-04,SEW-01188,Wastewater,2025,4,61.2,105.5,Flow
MON-SEW-01188-2025-05,SEW-01188,Wastewater,2025,5,60.8,108.9,Flow
MON-SEW-01188-2025-06,SEW-01188,Wastewater,2025,6,57.7,96.2,Flow
MON-SEW-01188-2025-07,SEW-01188,Wastewater,2025,7,47.0,67.1,Flow
MON-SEW-01188-2025-08,SEW-01188,Wastewater,2025,8,58.4,80.7,Flow
MON-SEW-01188-2025-09,SEW-01188,Wastewater,2025,9,51.5,71.8,Flow
MON-SEW-01188-2025-10,SEW-01188,Wastewater,2025,10,66.0,117.8,Flow
MON-SEW-01188-2025-11,SEW-01188,Wastewater,2025,11,69.7,117.0,Flow
MON-SEW-01188-2025-12,SEW-01188,Wastewater,2025,12,71.5,87.1,Flow
MON-SEW-02625-2025-01,SEW-02625,Wastewater,2025,1,98.5,150.0,Flow
MON-SEW-02625-2025-02,SEW-02625,Wastewater,2025,2,79.0,138.5,Flow
MON-SEW-02625-2025-03,SEW-02625,Wastewater,2025,3,87.8,123.5,Flow
MON-SEW-02625-2025-04,SEW-02625,Wastewater,2025,4,69.4,103.0,Flow
MON-SEW-02625-2025-05,SEW-02625,Wastewater,2025,5,72.7,93.3,Flow
MON-SEW-02625-2025-06,SEW-02625,Wastewater,2025,6,82.3,107.1,Flow
MON-SEW-02625-2025-07,SEW-02625,Wastewater,2025,7,61.5,88.9,Flow
MON-SEW-02625-2025-08,SEW-02625,Wastewater,2025,8,69.5,105.5,Flow
MON-SEW-02625-2025-09,SEW-02625,Wastewater,2025,9,68.5,112.4,Flow
MON-SEW-02625-2025-10,SEW-02625,Wastewater,2025,10,84.7,145.5,Flow
MON-SEW-02625-2025-11,SEW-02625,Wastewater,2025,11,87.9,149.2,Flow
MON-SEW-02625-2025-12,SEW-02625,Wastewater,2025,12,99.4,150.0,Flow
MON-SEW-01378-2025-01,SEW-01378,Wastewater,2025,1,107.8,150.0,Flow
MON-SEW-01378-2025-02,SEW-01378,Wastewater,2025,2,118.0,150.0,Flow
MON-SEW-01378-2025-03,SEW-01378,Wastewater,2025,3,89.2,112.5,Flow
MON-SEW-01378-2025-04,SEW-01378,Wastewater,2025,4,95.4,138.7,Flow
MON-SEW-01378-2025-05,SEW-01378,Wastewater,2025,5,85.5,117.8,Flow
MON-SEW-01378-2025-06,SEW-01378,Wastewater,2025,6,81.9,117.3,Flow
MON-SEW-01378-2025-07,SEW-01378,Wastewater,2025,7,88.4,150.0,Flow
MON-SEW-01378-2025-08,SEW-01378,Wastewater,2025,8,90.1,116.8,Flow
MON-SEW-01378-2025-09,SEW-01378,Wastewater,2025,9,96.1,122.1,Flow
MON-SEW-01378-2025-10,SEW-01378,Wastewater,2025,10,108.7,150.0,Flow
MON-SEW-01378-2025-11,SEW-01378,Wastewater,2025,11,115.2,150.0,Flow
MON-SEW-01378-2025-12,SEW-01378,Wastewater,2025,12,117.2,150.0,Flow
MON-SEW-01352-2025-01,SEW-01352,Wastewater,2025,1,76.0,110.3,Flow
MON-SEW-01352-2025-02,SEW-01352,Wastewater,2025,2,62.8,106.4,Flow
MON-SEW-01352-2025-03,SEW-01352,Wastewater,2025,3,66.8,117.8,Flow
MON-SEW-01352-2025-04,SEW-01352,Wastewater,2025,4,69.4,103.0,Flow
MON-SEW-01352-2025-05,SEW-01352,Wastewater,2025,5,55.1,86.0,Flow
MON-SEW-01352-2025-06,SEW-01352,Wastewater,2025,6,49.7,88.2,Flow
MON-SEW-01352-2025-07,SEW-01352,Wastewater,2025,7,51.6,82.4,Flow
MON-SEW-01352-2025-08,SEW-01352,Wastewater,2025,8,62.4,83.9,Flow
MON-SEW-01352-2025-09,SEW-01352,Wastewater,2025,9,64.4,87.7,Flow
MON-SEW-01352-2025-10,SEW-01352,Wastewater,2025,10,63.0,97.0,Flow
MON-SEW-01352-2025-11,SEW-01352,Wastewater,2025,11,71.4,88.4,Flow
MON-SEW-01352-2025-12,SEW-01352,Wastewater,2025,12,70.6,85.2,Flow
MON-SEW-03727-2025-01,SEW-03727,Wastewater,2025,1,100.8,138.0,Flow
MON-SEW-03727-2025-02,SEW-03727,Wastewater,2025,2,79.2,114.3,Flow
MON-SEW-03727-2025-03,SEW-03727,Wastewater,2025,3,76.1,101.5,Flow
MON-SEW-03727-2025-04,SEW-03727,Wastewater,2025,4,79.1,134.4,Flow
MON-SEW-03727-2025-05,SEW-03727,Wastewater,2025,5,66.4,97.0,Flow
MON-SEW-03727-2025-06,SEW-03727,Wastewater,2025,6,64.7,86.1,Flow
MON-SEW-03727-2025-07,SEW-03727,Wastewater,2025,7,80.2,108.5,Flow
MON-SEW-03727-2025-08,SEW-03727,Wastewater,2025,8,79.3,140.1,Flow
MON-SEW-03727-2025-09,SEW-03727,Wastewater,2025,9,83.0,131.5,Flow
MON-SEW-03727-2025-10,SEW-03727,Wastewater,2025,10,77.9,127.6,Flow
MON-SEW-03727-2025-11,SEW-03727,Wastewater,2025,11,74.9,98.5,Flow
MON-SEW-03727-2025-12,SEW-03727,Wastewater,2025,12,97.6,150.0,Flow
MON-SEW-02099-2025-01,SEW-02099,Wastewater,2025,1,108.0,150.0,Flow
MON-SEW-02099-2025-02,SEW-02099,Wastewater,2025,2,115.5,150.0,Flow
MON-SEW-02099-2025-03,SEW-02099,Wastewater,2025,3,114.5,142.8,Flow
MON-SEW-02099-2025-04,SEW-02099,Wastewater,2025,4,95.0,140.6,Flow
MON-SEW-02099-2025-05,SEW-02099,Wastewater,2025,5,105.9,150.0,Flow
MON-SEW-02099-2025-06,SEW-02099,Wastewater,2025,6,96.3,132.6,Flow
MON-SEW-02099-2025-07,SEW-02099,Wastewater,2025,7,96.4,142.3,Flow
MON-SEW-02099-2025-08,SEW-02099,Wastewater,2025,8,82.9,124.2,Flow
MON-SEW-02099-2025-09,SEW-02099,Wastewater,2025,9,103.0,125.6,Flow
MON-SEW-02099-2025-10,SEW-02099,Wastewater,2025,10,109.9,150.0,Flow
MON-SEW-02099-2025-11,SEW-02099,Wastewater,2025,11,97.7,150.0,Flow
MON-SEW-02099-2025-12,SEW-02099,Wastewater,2025,12,116.7,150.0,Flow
MON-SEW-00603-2025-01,SEW-00603,Wastewater,2025,1,99.6,122.9,Flow
MON-SEW-00603-2025-02,SEW-00603,Wastewater,2025,2,81.9,146.7,Flow
MON-SEW-00603-2025-03,SEW-00603,Wastewater,2025,3,73.8,131.5,Flow
MON-SEW-00603-2025-04,SEW-00603,Wastewater,2025,4,72.9,100.0,Flow
MON-SEW-00603-2025-05,SEW-00603,Wastewater,2025,5,80.8,139.9,Flow
MON-SEW-00603-2025-06,SEW-00603,Wastewater,2025,6,71.5,86.4,Flow
MON-SEW-00603-2025-07,SEW-00603,Wastewater,2025,7,70.6,112.7,Flow
MON-SEW-00603-2025-08,SEW-00603,Wastewater,2025,8,69.5,84.8,Flow
MON-SEW-00603-2025-09,SEW-00603,Wastewater,2025,9,66.9,107.4,Flow
MON-SEW-00603-2025-10,SEW-00603,Wastewater,2025,10,77.5,135.0,Flow
MON-SEW-00603-2025-11,SEW-00603,Wastewater,2025,11,94.7,114.9,Flow
MON-SEW-00603-2025-12,SEW-00603,Wastewater,2025,12,83.8,105.4,Flow
MON-SEW-04190-2025-01,SEW-04190,Wastewater,2025,1,21.6,33.7,Flow
MON-SEW-04190-2025-02,SEW-04190,Wastewater,2025,2,23.5,36.6,Flow
MON-SEW-04190-2025-03,SEW-04190,Wastewater,2025,3,25.1,41.4,Flow
MON-SEW-04190-2025-04,SEW-04190,Wastewater,2025,4,24.2,32.6,Flow
MON-SEW-04190-2025-05,SEW-04190,Wastewater,2025,5,18.8,24.2,Flow
MON-SEW-04190-2025-06,SEW-04190,Wastewater,2025,6,19.8,30.6,Flow
MON-SEW-04190-2025-07,SEW-04190,Wastewater,2025,7,18.5,25.5,Flow
MON-SEW-04190-2025-08,SEW-04190,Wastewater,2025,8,21.7,30.5,Flow
MON-SEW-04190-2025-09,SEW-04190,Wastewater,2025,9,18.6,30.4,Flow
MON-SEW-04190-2025-10,SEW-04190,Wastewater,2025,10,23.6,34.4,Flow
MON-SEW-04190-2025-11,SEW-04190,Wastewater,2025,11,23.7,38.5,Flow
MON-SEW-04190-2025-12,SEW-04190,Wastewater,2025,12,25.0,33.0,Flow
MON-SEW-03135-2025-01,SEW-03135,Wastewater,2025,1,82.7,135.5,Flow
MON-SEW-03135-2025-02,SEW-03135,Wastewater,2025,2,83.9,144.7,Flow
MON-SEW-03135-2025-03,SEW-03135,Wastewater,2025,3,67.0,99.3,Flow
MON-SEW-03135-2025-04,SEW-03135,Wastewater,2025,4,61.2,109.8,Flow
MON-SEW-03135-2025-05,SEW-03135,Wastewater,2025,5,60.1,94.4,Flow
MON-SEW-03135-2025-06,SEW-03135,Wastewater,2025,6,63.5,102.9,Flow
MON-SEW-03135-2025-07,SEW-03135,Wastewater,2025,7,61.6,100.8,Flow
MON-SEW-03135-2025-08,SEW-03135,Wastewater,2025,8,61.8,84.5,Flow
MON-SEW-03135-2025-09,SEW-03135,Wastewater,2025,9,62.4,111.5,Flow
MON-SEW-03135-2025-10,SEW-03135,Wastewater,2025,10,67.6,111.3,Flow
MON-SEW-03135-2025-11,SEW-03135,Wastewater,2025,11,63.4,78.2,Flow
MON-SEW-03135-2025-12,SEW-03135,Wastewater,2025,12,80.6,121.1,Flow
MON-SEW-01413-2025-01,SEW-01413,Wastewater,2025,1,83.6,146.0,Flow
MON-SEW-01413-2025-02,SEW-01413,Wastewater,2025,2,63.4,88.8,Flow
MON-SEW-01413-2025-03,SEW-01413,Wastewater,2025,3,75.6,112.3,Flow
MON-SEW-01413-2025-04,SEW-01413,Wastewater,2025,4,63.1,83.6,Flow
MON-SEW-01413-2025-05,SEW-01413,Wastewater,2025,5,70.5,100.4,Flow
MON-SEW-01413-2025-06,SEW-01413,Wastewater,2025,6,65.2,104.6,Flow
MON-SEW-01413-2025-07,SEW-01413,Wastewater,2025,7,62.9,113.0,Flow
MON-SEW-01413-2025-08,SEW-01413,Wastewater,2025,8,54.5,93.8,Flow
MON-SEW-01413-2025-09,SEW-01413,Wastewater,2025,9,65.7,95.1,Flow
MON-SEW-01413-2025-10,SEW-01413,Wastewater,2025,10,67.6,86.1,Flow
MON-SEW-01413-2025-11,SEW-01413,Wastewater,2025,11,68.7,89.9,Flow
MON-SEW-01413-2025-12,SEW-01413,Wastewater,2025,12,62.1,98.7,Flow
MON-SEW-03785-2025-01,SEW-03785,Wastewater,2025,1,59.2,86.0,Flow
MON-SEW-03785-2025-02,SEW-03785,Wastewater,2025,2,63.7,99.9,Flow
MON-SEW-03785-2025-03,SEW-03785,Wastewater,2025,3,55.6,93.5,Flow
MON-SEW-03785-2025-04,SEW-03785,Wastewater,2025,4,62.3,76.6,Flow
MON-SEW-03785-2025-05,SEW-03785,Wastewater,2025,5,60.2,101.5,Flow
MON-SEW-03785-2025-06,SEW-03785,Wastewater,2025,6,56.6,99.9,Flow
MON-SEW-03785-2025-07,SEW-03785,Wastewater,2025,7,57.8,71.8,Flow
MON-SEW-03785-2025-08,SEW-03785,Wastewater,2025,8,53.1,95.0,Flow
MON-SEW-03785-2025-09,SEW-03785,Wastewater,2025,9,62.1,107.5,Flow
MON-SEW-03785-2025-10,SEW-03785,Wastewater,2025,10,51.2,76.4,Flow
MON-SEW-03785-2025-11,SEW-03785,Wastewater,2025,11,53.6,93.3,Flow
MON-SEW-03785-2025-12,SEW-03785,Wastewater,2025,12,65.7,107.9,Flow
MON-SEW-00070-2025-01,SEW-00070,Wastewater,2025,1,74.2,115.7,Flow
MON-SEW-00070-2025-02,SEW-00070,Wastewater,2025,2,66.1,109.0,Flow
MON-SEW-00070-2025-03,SEW-00070,Wastewater,2025,3,64.9,81.1,Flow
MON-SEW-00070-2025-04,SEW-00070,Wastewater,2025,4,51.9,84.4,Flow
MON-SEW-00070-2025-05,SEW-00070,Wastewater,2025,5,52.7,81.0,Flow
MON-SEW-00070-2025-06,SEW-00070,Wastewater,2025,6,46.4,68.5,Flow
MON-SEW-00070-2025-07,SEW-00070,Wastewater,2025,7,54.5,70.5,Flow
MON-SEW-00070-2025-08,SEW-00070,Wastewater,2025,8,53.5,94.7,Flow
MON-SEW-00070-2025-09,SEW-00070,Wastewater,2025,9,48.7,76.5,Flow
MON-SEW-00070-2025-10,SEW-00070,Wastewater,2025,10,64.4,99.0,Flow
MON-SEW-00070-2025-11,SEW-00070,Wastewater,2025,11,69.5,100.0,Flow
MON-SEW-00070-2025-12,SEW-00070,Wastewater,2025,12,61.7,106.2,Flow
MON-SEW-03777-2025-01,SEW-03777,Wastewater,2025,1,85.4,142.4,Flow
MON-SEW-03777-2025-02,SEW-03777,Wastewater,2025,2,81.6,134.3,Flow
MON-SEW-03777-2025-03,SEW-03777,Wastewater,2025,3,96.0,149.9,Flow
MON-SEW-03777-2025-04,SEW-03777,Wastewater,2025,4,87.9,111.3,Flow
MON-SEW-03777-2025-05,SEW-03777,Wastewater,2025,5,70.1,85.5,Flow
MON-SEW-03777-2025-06,SEW-03777,Wastewater,2025,6,80.8,129.3,Flow
MON-SEW-03777-2025-07,SEW-03777,Wastewater,2025,7,70.7,98.6,Flow
