segment_id,system_type,location_name,district,pipe_material,diameter_inches,length_ft,install_year,asset_age_years,condition_score,breaks_last_5yr,capacity_utilization_pct,criticality_class,estimated_replacement_cost_usd,last_inspection_date,inspection_method,lat,lon
SEW-00518,Wastewater,Gowen Rd,Southeast,PVC,10,226,1995,31,90,1,22.3,Low,68622,2025-08-24,Smoke Test,43.541468,-116.154213
SEW-00519,Wastewater,Lander St,Downtown,Vitrified Clay,36,350,1928,98,5,7,65.3,High,205471,2025-06-06,CCTV,43.6,-116.22
SEW-00520,Wastewater,8th St,Downtown,Concrete,18,930,1951,75,40,1,100.0,Medium,416944,2022-10-08,Smoke Test,43.6,-116.198294
SEW-00521,Wastewater,Eisenman Rd,Southeast,PVC,12,581,2013,13,100,0,24.6,Low,248729,2022-11-01,CCTV,43.571481,-116.171063
SEW-00522,Wastewater,Resseguie St,North End,Vitrified Clay,10,751,1955,71,7,3,71.7,High,187429,2024-09-30,Dye Test,43.634732,-116.173247
SEW-00523,Wastewater,Bannock St,Downtown,Vitrified Clay,12,2366,1931,95,5,15,49.6,Low,1120435,2024-04-23,Flow Monitoring,43.615923,-116.201307
SEW-00524,Wastewater,Amity Rd,Southwest,Ductile Iron,18,2352,2010,16,89,0,42.5,Medium,959486,2023-02-17,Flow Monitoring,43.553451,-116.26514
SEW-00525,Wastewater,Harrison Blvd,North End,Vitrified Clay,15,1389,1964,62,18,6,83.6,High,530182,2024-10-04,Dye Test,43.68,-116.202991
SEW-00526,Wastewater,Overland Rd,Southeast,PVC,12,1567,1981,45,82,0,67.6,Low,558239,2024-06-29,CCTV,43.587098,-116.170517
SEW-00527,Wastewater,Warm Springs Ave,East Bench,Vitrified Clay,24,2452,1944,82,12,5,88.5,Low,788810,2025-10-04,Smoke Test,43.606944,-116.175
SEW-00528,Wastewater,Fort St,North End,Concrete,15,1584,1946,80,44,1,84.5,High,197213,2025-01-18,Flow Monitoring,43.640534,-116.206671
SEW-00529,Wastewater,Cole Rd,Southwest,Concrete,21,1895,1976,50,59,1,41.5,Low,784512,2022-10-22,Dye Test,43.6,-116.258664
SEW-00530,Wastewater,Capitol Blvd,Downtown,Vitrified Clay,48,1558,1938,88,5,5,56.2,High,1580931,2025-09-30,Manhole Inspection,43.626,-116.198672
SEW-00531,Wastewater,Vista Ave,Southeast,Concrete,24,879,1995,31,65,0,66.2,Low,532971,2024-02-27,CCTV,43.580679,-116.2
SEW-00532,Wastewater,28th St,North End,Vitrified Clay,21,555,1951,75,10,3,71.6,High,338532,2024-03-23,Smoke Test,43.649764,-116.216574
SEW-00533,Wastewater,9th St,Downtown,Concrete,10,353,1948,78,51,0,70.6,Medium,36491,2023-02-12,Smoke Test,43.626,-116.19652
SEW-00534,Wastewater,Fort St,North End,Concrete,10,2180,1946,80,50,3,68.9,Low,322376,2023-01-10,Smoke Test,43.639395,-116.20311
SEW-00535,Wastewater,Hill Rd,North End,Vitrified Clay,21,1787,1927,99,5,7,73.2,Low,1073321,2025-06-07,Manhole Inspection,43.661282,-116.213212
SEW-00536,Wastewater,Eisenman Rd,Southeast,Ductile Iron,12,2332,1992,34,53,1,29.0,Medium,940723,2024-09-29,Manhole Inspection,43.571294,-116.168527
SEW-00537,Wastewater,Fort St,North End,Vitrified Clay,18,1373,1937,89,5,8,66.2,High,238258,2024-05-21,CCTV,43.63666,-116.219468
SEW-00538,Wastewater,Main St,Downtown,Vitrified Clay,24,2305,1964,62,13,3,53.8,Low,653357,2024-05-01,Dye Test,43.612614,-116.196598
SEW-00539,Wastewater,Bogus Basin Rd,North End,Vitrified Clay,15,491,1935,91,5,9,57.5,Critical,64378,2025-08-21,CCTV,43.657455,-116.17931
SEW-00540,Wastewater,Vista Ave,Southeast,Concrete,12,1946,1958,68,47,2,54.0,Low,684579,2023-06-03,Dye Test,43.566353,-116.2
SEW-00541,Wastewater,Boise Ave,East Bench,Vitrified Clay,18,1011,1974,52,40,5,92.9,Low,583931,2023-04-24,Dye Test,43.601277,-116.15833
SEW-00542,Wastewater,Jefferson St,Downtown,Vitrified Clay,21,598,1930,96,5,8,81.8,High,217326,2024-08-31,Smoke Test,43.615734,-116.186242
SEW-00543,Wastewater,Fairview Ave,West Boise,Ductile Iron,36,1805,2006,20,83,0,27.0,High,1379425,2023-03-10,CCTV,43.6141,-116.261619
SEW-00544,Wastewater,Idaho St,Downtown,Orangeburg,8,662,1955,71,28,6,86.1,Medium,237204,2025-03-17,Dye Test,43.613109,-116.205101
SEW-00545,Wastewater,8th St,Downtown,Vitrified Clay,18,638,1950,76,10,4,59.3,Medium,235712,2023-08-09,Smoke Test,43.6,-116.196103
SEW-00546,Wastewater,Fairview Ave,West Boise,PVC,48,851,2005,21,98,0,45.9,High,753286,2023-06-25,Dye Test,43.618843,-116.304295
SEW-00547,Wastewater,Parkcenter Blvd,East Bench,Concrete,30,908,1989,37,69,1,21.9,High,460991,2023-04-29,Manhole Inspection,43.610009,-116.175
SEW-00548,Wastewater,Overland Rd,Southwest,Vitrified Clay,42,921,1961,65,10,5,94.4,High,654818,2023-10-18,Manhole Inspection,43.586848,-116.277537
SEW-00549,Wastewater,Orchard St,Southeast,Orangeburg,12,1091,1958,68,36,2,95.1,Critical,386708,2025-02-05,Smoke Test,43.595,-116.2
SEW-00550,Wastewater,Gowen Rd,Southeast,PVC,10,1393,2024,2,93,0,53.9,Medium,487898,2022-09-22,Manhole Inspection,43.54234,-116.151765
SEW-00551,Wastewater,Milwaukee St,Southeast,Concrete,8,565,1977,49,80,3,64.4,Low,218297,2025-07-28,Manhole Inspection,43.571618,-116.2
SEW-00552,Wastewater,Overland Rd,Southwest,Cast Iron,24,2493,1958,68,8,3,47.2,Critical,1513075,2023-09-17,Manhole Inspection,43.589925,-116.28126
SEW-00553,Wastewater,Cloverdale Rd,West Boise,PVC,21,1762,2014,12,100,0,17.6,Medium,348253,2023-11-26,Flow Monitoring,43.614815,-116.337733
SEW-00554,Wastewater,Lander St,Downtown,Vitrified Clay,30,750,1943,83,5,4,83.2,High,524318,2025-02-27,CCTV,43.6,-116.212129
SEW-00555,Wastewater,Jefferson St,Downtown,Concrete,21,1943,1951,75,42,0,64.4,Medium,1056207,2024-08-27,Smoke Test,43.616739,-116.204648
SEW-00556,Wastewater,Milwaukee St,Southeast,Concrete,21,230,1993,33,74,0,70.0,Medium,87831,2022-11-10,Dye Test,43.571235,-116.2
SEW-00557,Wastewater,Shaw Mountain Rd,East Bench,Vitrified Clay,12,355,1957,69,28,3,31.4,Low,103877,2025-02-15,Dye Test,43.607726,-116.146805
SEW-00558,Wastewater,Franklin Rd,West Boise,PVC,21,2317,2007,19,100,0,5.0,Low,850351,2025-06-26,Dye Test,43.604469,-116.258807
SEW-00559,Wastewater,Victory Rd,Southwest,Ductile Iron,24,416,1974,52,67,1,66.1,Low,159325,2024-01-24,Flow Monitoring,43.572422,-116.277197
SEW-00560,Wastewater,Boise Ave,East Bench,Vitrified Clay,18,886,1973,53,42,3,80.6,Medium,408561,2025-07-30,Flow Monitoring,43.597212,-116.138171
SEW-00561,Wastewater,Victory Rd,Southwest,Concrete,24,411,1965,61,68,3,79.1,Medium,61999,2025-03-18,Dye Test,43.570938,-116.29666
SEW-00562,Wastewater,Idaho St,Downtown,Concrete,8,1232,1942,84,64,1,59.7,High,114575,2024-12-10,Dye Test,43.611795,-116.219522
SEW-00563,Wastewater,Joplin Rd,West Boise,PVC,42,1714,1999,27,100,0,28.4,Medium,957334,2025-09-26,Manhole Inspection,43.634627,-116.311432
SEW-00564,Wastewater,Myrtle St,Downtown,Vitrified Clay,24,831,1934,92,5,6,100.0,Low,286232,2024-12-25,Smoke Test,43.609026,-116.179779
SEW-00565,Wastewater,Curtis Rd,Southwest,PVC,12,422,1977,49,95,0,70.3,Medium,70490,2024-03-25,Flow Monitoring,43.591381,-116.220467
SEW-00566,Wastewater,Joplin Rd,West Boise,PVC,30,1755,2024,2,83,0,37.3,High,843720,2024-04-20,Flow Monitoring,43.624681,-116.31066
SEW-00567,Wastewater,Vista Ave,Southeast,PVC,24,368,1975,51,87,0,55.6,Medium,219057,2024-05-23,Manhole Inspection,43.542789,-116.2
SEW-00568,Wastewater,28th St,North End,Vitrified Clay,8,602,1942,84,5,8,96.2,High,196072,2024-10-29,Dye Test,43.630428,-116.214495
SEW-00569,Wastewater,Parkcenter Blvd,East Bench,Concrete,36,2443,1966,60,59,0,66.1,High,1111416,2023-06-03,Manhole Inspection,43.58,-116.175
SEW-00570,Wastewater,15th St,North End,Vitrified Clay,12,1231,1943,83,5,7,60.4,Medium,585220,2024-09-14,Dye Test,43.626,-116.210858
SEW-00571,Wastewater,Ustick Rd,West Boise,PVC,12,553,1997,29,100,0,26.0,Medium,254357,2024-11-19,CCTV,43.635139,-116.329607
SEW-00572,Wastewater,Eagle Rd,West Boise,Ductile Iron,36,1406,2001,25,76,1,49.2,High,1134381,2023-07-12,Manhole Inspection,43.622356,-116.351383
SEW-00573,Wastewater,Eastman St,North End,Vitrified Clay,12,503,1935,91,5,5,100.0,High,250686,2024-06-08,Smoke Test,43.639664,-116.23
SEW-00574,Wastewater,Gowen Rd,Southeast,PVC,12,2214,1994,32,94,0,44.6,High,793039,2022-11-21,Flow Monitoring,43.545877,-116.181946
SEW-00575,Wastewater,Hill Rd,North End,Vitrified Clay,12,2008,1964,62,21,4,100.0,High,659703,2023-06-03,CCTV,43.661292,-116.23
SEW-00576,Wastewater,Orchard St,Southeast,Vitrified Clay,12,354,1964,62,20,6,39.3,Medium,163493,2023-01-12,Flow Monitoring,43.595,-116.2
SEW-00577,Wastewater,Victory Rd,Southeast,Concrete,21,487,1982,44,76,1,67.8,Medium,264213,2022-09-28,Dye Test,43.570241,-116.2
SEW-00578,Wastewater,Boise Ave,East Bench,Ductile Iron,18,1840,1976,50,63,3,14.4,Low,534423,2024-01-06,CCTV,43.597331,-116.132239
SEW-00579,Wastewater,Eisenman Rd,Southeast,Ductile Iron,15,923,2008,18,74,0,55.2,Medium,220880,2025-04-28,Manhole Inspection,43.554358,-116.167195
SEW-00580,Wastewater,Orchard St,Southeast,Vitrified Clay,21,976,1960,66,8,4,87.5,Medium,417939,2025-07-26,Dye Test,43.554195,-116.2
SEW-00581,Wastewater,McMillan Rd,West Boise,PVC,21,2387,2009,17,93,0,61.8,Medium,323057,2024-01-11,CCTV,43.64579,-116.285058
SEW-00582,Wastewater,Broadway Ave,Southeast,Concrete,30,2342,1962,64,68,3,63.8,High,575559,2025-07-08,CCTV,43.56467,-116.186932
SEW-00583,Wastewater,Joplin Rd,West Boise,Ductile Iron,42,278,1999,27,91,0,56.0,Critical,200989,2024-12-15,CCTV,43.607698,-116.307492
SEW-00584,Wastewater,Warm Springs Ave,East Bench,Vitrified Clay,21,899,1931,95,5,6,83.3,Medium,166317,2024-09-07,CCTV,43.610012,-116.175
SEW-00585,Wastewater,Fort St,North End,Vitrified Clay,8,1581,1952,74,5,4,68.1,Low,319568,2022-11-11,Smoke Test,43.639869,-116.17
SEW-00586,Wastewater,Federal Way,East Bench,Vitrified Clay,12,910,1968,58,25,2,63.4,Low,242116,2022-10-26,Smoke Test,43.596013,-116.175
SEW-00587,Wastewater,Gowen Rd,Southeast,PVC,12,366,2005,21,91,1,58.4,High,91665,2023-03-11,CCTV,43.5408,-116.134716
SEW-00588,Wastewater,Main St,Downtown,Vitrified Clay,15,565,1925,101,5,5,88.7,Low,232422,2023-04-03,Smoke Test,43.61624,-116.192502
SEW-00589,Wastewater,Hill Rd,North End,Vitrified Clay,18,2342,1934,92,5,8,58.9,Medium,1040948,2023-02-13,Dye Test,43.659703,-116.23
SEW-00590,Wastewater,Myrtle St,Downtown,Vitrified Clay,18,1624,1965,61,29,3,100.0,Low,947891,2023-11-22,Dye Test,43.606513,-116.195383
SEW-00591,Wastewater,Five Mile Rd,Southwest,Vitrified Clay,21,1052,1969,57,27,4,69.1,Low,499809,2023-04-06,Flow Monitoring,43.557114,-116.296838
SEW-00592,Wastewater,Harrison Blvd,North End,Vitrified Clay,12,421,1935,91,5,8,96.7,Low,98395,2023-05-19,CCTV,43.654589,-116.20129
SEW-00593,Wastewater,8th St,Downtown,Vitrified Clay,21,2401,1928,98,5,11,53.3,Low,446492,2023-06-06,Dye Test,43.6,-116.195287
SEW-00594,Wastewater,Victory Rd,Southwest,Concrete,21,1014,1975,51,62,1,40.7,High,185508,2024-08-04,Flow Monitoring,43.571483,-116.24813
SEW-00595,Wastewater,Fort St,North End,Concrete,48,1103,1949,77,54,1,63.1,Critical,629415,2023-05-16,Smoke Test,43.635441,-116.198193
SEW-00596,Wastewater,Vista Ave,Southeast,PVC,15,2074,1978,48,78,0,38.9,High,408918,2022-09-25,CCTV,43.592586,-116.2
SEW-00597,Wastewater,28th St,North End,Vitrified Clay,10,655,1933,93,5,7,46.8,Low,146185,2025-01-15,Dye Test,43.678132,-116.215249
SEW-00598,Wastewater,Broadway Ave,Downtown,PVC,48,1140,1991,35,88,0,86.1,High,1181487,2023-04-30,Manhole Inspection,43.6,-116.185858
SEW-00599,Wastewater,Main St,Downtown,Concrete,15,1215,1952,74,64,2,83.6,High,445920,2025-11-22,Flow Monitoring,43.613964,-116.193643
SEW-00600,Wastewater,Front St,Downtown,Vitrified Clay,21,2265,1927,99,5,5,49.8,Low,1205869,2023-05-21,Flow Monitoring,43.603202,-116.20251
SEW-00601,Wastewater,Bogus Basin Rd,North End,Vitrified Clay,6,2487,1930,96,5,8,80.2,Medium,381769,2024-07-31,CCTV,43.675123,-116.187274
SEW-00602,Wastewater,Capitol Blvd,Downtown,Vitrified Clay,36,862,1955,71,11,9,97.3,High,162742,2025-02-22,Flow Monitoring,43.626,-116.198852
SEW-00603,Wastewater,Harrison Blvd,North End,Vitrified Clay,21,205,1948,78,7,4,45.0,Critical,60703,2023-07-14,Manhole Inspection,43.671831,-116.202576
SEW-00604,Wastewater,Eagle Rd,West Boise,PVC,48,1048,2024,2,82,0,41.7,Critical,859520,2023-11-18,CCTV,43.648015,-116.356514
SEW-00605,Wastewater,9th St,Downtown,Vitrified Clay,18,1697,1949,77,12,4,88.9,Low,719421,2022-10-11,Smoke Test,43.610228,-116.201755
SEW-00606,Wastewater,Jefferson St,Downtown,Concrete,15,2410,1946,80,60,3,98.6,Low,872256,2024-09-29,Smoke Test,43.613681,-116.202721
SEW-00607,Wastewater,Federal Way,East Bench,Ductile Iron,18,2262,1977,49,58,0,68.1,Medium,635501,2022-12-20,CCTV,43.598081,-116.175
SEW-00608,Wastewater,Victory Rd,Southeast,PVC,24,1397,1989,37,85,0,80.7,Low,716819,2025-07-21,Smoke Test,43.569712,-116.2
SEW-00609,Wastewater,Eisenman Rd,Southeast,PVC,12,1800,1995,31,93,0,54.1,Medium,258742,2025-02-02,Flow Monitoring,43.581836,-116.17127
SEW-00610,Wastewater,Lander St,Downtown,Vitrified Clay,48,292,1938,88,5,10,81.4,High,92811,2023-06-07,CCTV,43.6,-116.186434
SEW-00611,Wastewater,Resseguie St,North End,Vitrified Clay,10,457,1937,89,7,9,60.9,Medium,132245,2023-12-31,Manhole Inspection,43.634132,-116.177841
SEW-00612,Wastewater,Orchard St,Southeast,Ductile Iron,24,2446,1992,34,57,0,39.2,High,1382981,2024-06-18,Smoke Test,43.578621,-116.2
SEW-00613,Wastewater,Victory Rd,Southeast,Concrete,18,393,1978,48,63,0,51.8,High,161127,2022-12-02,Manhole Inspection,43.56789,-116.2
SEW-00614,Wastewater,Harrison Blvd,North End,Vitrified Clay,15,860,1936,90,5,11,90.9,Medium,141162,2024-11-20,Smoke Test,43.626,-116.202753
SEW-00615,Wastewater,Overland Rd,Southwest,Vitrified Clay,36,1608,1957,69,17,8,65.6,Critical,866947,2025-10-12,Flow Monitoring,43.585888,-116.274126
SEW-00616,Wastewater,Orchard St,Southeast,Vitrified Clay,21,1511,1964,62,30,4,75.7,Medium,581378,2024-04-06,Flow Monitoring,43.555484,-116.2
SEW-00617,Wastewater,Resseguie St,North End,Concrete,12,802,1961,65,54,0,96.9,High,188849,2023-03-28,CCTV,43.638797,-116.183716
SEW-00618,Wastewater,Jefferson St,Downtown,Concrete,12,1461,1960,66,46,2,81.8,Medium,354960,2024-10-29,Dye Test,43.613149,-116.191598
SEW-00619,Wastewater,Maple Grove Rd,Southwest,Concrete,18,1001,1969,57,64,1,66.8,High,435410,2023-01-19,Flow Monitoring,43.54,-116.27577
SEW-00620,Wastewater,Fort St,North End,Concrete,15,1501,1956,70,47,2,100.0,Medium,599964,2023-07-11,Manhole Inspection,43.638619,-116.204076
SEW-00621,Wastewater,Vista Ave,Southeast,PVC,12,1365,1978,48,83,0,63.4,High,442824,2023-06-07,Flow Monitoring,43.562594,-116.2
SEW-00622,Wastewater,Gowen Rd,Southeast,PVC,8,870,2008,18,89,0,45.5,High,351082,2025-06-09,Smoke Test,43.544834,-116.120371
SEW-00623,Wastewater,Hill Rd,North End,Vitrified Clay,21,2351,1944,82,5,8,78.7,High,1201610,2023-08-17,Manhole Inspection,43.66292,-116.23
SEW-00624,Wastewater,Overland Rd,Southeast,Orangeburg,24,2092,1966,60,29,5,58.1,Medium,496196,2022-10-25,Flow Monitoring,43.589261,-116.174581
SEW-00625,Wastewater,Front St,Downtown,Concrete,24,1444,1944,82,41,1,100.0,High,817915,2024-03-28,Flow Monitoring,43.605965,-116.185812
SEW-00626,Wastewater,9th St,Downtown,Concrete,12,1908,1943,83,55,3,47.9,Low,212507,2023-02-27,CCTV,43.6,-116.196559
SEW-00627,Wastewater,Amity Rd,Southwest,PVC,24,2168,2013,13,88,0,15.7,Low,856286,2025-04-02,Manhole Inspection,43.553393,-116.245532
SEW-00628,Wastewater,Five Mile Rd,Southwest,PVC,12,1263,1991,35,80,0,69.4,High,570025,2025-01-02,CCTV,43.548028,-116.297649
SEW-00629,Wastewater,28th St,North End,Vitrified Clay,15,1918,1948,78,5,6,91.3,Medium,452965,2025-06-28,Dye Test,43.6609,-116.212269
SEW-00630,Wastewater,Fort St,North End,Vitrified Clay,48,950,1965,61,31,6,69.9,High,452588,2024-03-26,Manhole Inspection,43.639588,-116.197099
SEW-00631,Wastewater,State St,West Boise,PVC,12,2388,2013,13,93,0,39.6,Medium,733756,2023-03-15,Flow Monitoring,43.63748,-116.254135
SEW-00632,Wastewater,Parkcenter Blvd,East Bench,Cast Iron,24,1092,1965,61,18,5,74.8,High,681406,2022-12-22,Dye Test,43.58,-116.175
SEW-00633,Wastewater,Cloverdale Rd,West Boise,PVC,21,2086,1997,29,76,0,30.7,Medium,283338,2023-11-21,Smoke Test,43.653282,-116.338301
SEW-00634,Wastewater,Gowen Rd,Southeast,PVC,18,1601,2023,3,87,0,26.3,High,278538,2025-02-14,Smoke Test,43.541033,-116.173625
SEW-00635,Wastewater,Warm Springs Ave,East Bench,Vitrified Clay,15,733,1933,93,5,8,86.5,Critical,115602,2023-03-17,Flow Monitoring,43.610887,-116.171016
SEW-00636,Wastewater,Front St,Downtown,Vitrified Clay,12,334,1937,89,5,5,56.9,High,49288,2025-07-20,Manhole Inspection,43.607758,-116.203922
SEW-00637,Wastewater,Chinden Blvd,West Boise,Ductile Iron,12,707,1990,36,72,1,31.6,Medium,122956,2025-05-31,Smoke Test,43.655,-116.333568
SEW-00638,Wastewater,Joplin Rd,West Boise,HDPE,48,1624,2007,19,94,0,32.6,High,1165999,2025-07-16,CCTV,43.6,-116.307869
SEW-00639,Wastewater,Victory Rd,Southwest,Concrete,24,1088,1955,71,54,5,54.1,Critical,594250,2025-05-14,Smoke Test,43.571295,-116.242859
SEW-00640,Wastewater,Five Mile Rd,Southwest,PVC,18,958,1985,41,77,0,33.7,Medium,273486,2024-09-20,Dye Test,43.570173,-116.292254
SEW-00641,Wastewater,15th St,North End,Concrete,8,662,1951,75,45,1,87.2,Medium,179364,2023-11-24,Manhole Inspection,43.665913,-116.209114
SEW-00642,Wastewater,Overland Rd,Southwest,Concrete,24,1543,1957,69,61,0,83.4,Medium,827786,2023-06-07,Smoke Test,43.587962,-116.279218
SEW-00643,Wastewater,Overland Rd,Southwest,Concrete,36,1952,1981,45,65,1,46.6,Medium,974566,2024-11-30,CCTV,43.586133,-116.304431
SEW-00644,Wastewater,State St,West Boise,PVC,12,1823,2021,5,90,0,37.8,Medium,286843,2025-05-08,Smoke Test,43.636628,-116.267316
SEW-00645,Wastewater,Idaho St,Downtown,Vitrified Clay,30,1015,1948,78,5,6,68.1,Medium,233065,2023-02-14,Manhole Inspection,43.613032,-116.194403
SEW-00646,Wastewater,Franklin Rd,West Boise,PVC,21,1658,2007,19,92,0,55.5,Medium,618670,2023-05-16,CCTV,43.606855,-116.281747
SEW-00647,Wastewater,9th St,Downtown,Vitrified Clay,10,2204,1941,85,5,6,52.4,Critical,289717,2025-07-16,Flow Monitoring,43.612782,-116.19823
SEW-00648,Wastewater,State St,West Boise,PVC,15,1767,1991,35,94,0,15.3,Low,672748,2023-01-03,Flow Monitoring,43.637628,-116.293844
SEW-00649,Wastewater,Eisenman Rd,Southeast,Ductile Iron,18,2239,2002,24,84,0,31.7,Medium,1172710,2025-09-29,Flow Monitoring,43.54922,-116.17143
SEW-00650,Wastewater,9th St,Downtown,Vitrified Clay,18,2043,1949,77,5,4,92.4,Medium,272760,2024-03-22,Smoke Test,43.6,-116.199742
SEW-00651,Wastewater,Orchard St,Southeast,Concrete,15,1479,1982,44,63,0,35.1,Low,596496,2022-11-24,Dye Test,43.595,-116.2
SEW-00652,Wastewater,Victory Rd,Southeast,PVC,24,840,1985,41,80,1,55.2,Medium,557889,2023-12-11,Manhole Inspection,43.57004,-116.2
SEW-00653,Wastewater,Federal Way,East Bench,Vitrified Clay,12,384,1958,68,14,7,46.9,Low,128097,2024-01-04,Flow Monitoring,43.594769,-116.168687
SEW-00654,Wastewater,8th St,Downtown,Concrete,8,1613,1952,74,44,3,51.4,High,280611,2024-03-03,Dye Test,43.626,-116.197528
SEW-00655,Wastewater,Myrtle St,Downtown,Vitrified Clay,18,668,1929,97,5,13,47.9,Low,224146,2022-09-26,Dye Test,43.606026,-116.22
SEW-00656,Wastewater,Overland Rd,Southeast,Concrete,12,2123,1972,54,59,4,78.0,Medium,543743,2023-03-08,CCTV,43.588528,-116.156139
SEW-00657,Wastewater,Eagle Rd,West Boise,Ductile Iron,36,2234,2003,23,71,0,37.7,High,1329233,2023-06-24,Smoke Test,43.625221,-116.352411
SEW-00658,Wastewater,Orchard St,Southeast,Concrete,12,2394,1995,31,87,0,54.2,Low,788603,2025-05-28,Dye Test,43.560126,-116.2
SEW-00659,Wastewater,8th St,Downtown,Concrete,8,1579,1962,64,60,0,100.0,Medium,376340,2025-06-28,Manhole Inspection,43.6,-116.196601
SEW-00660,Wastewater,Five Mile Rd,Southwest,Vitrified Clay,21,2411,1974,52,31,7,90.0,Low,937415,2022-11-07,Smoke Test,43.560068,-116.295514
SEW-00661,Wastewater,Capitol Blvd,Downtown,Ductile Iron,48,964,1965,61,47,0,49.0,High,795798,2022-12-07,Dye Test,43.617147,-116.202722
SEW-00662,Wastewater,Milwaukee St,Southeast,PVC,6,445,1991,35,92,0,38.6,Low,58452,2024-03-28,Flow Monitoring,43.566782,-116.2
SEW-00663,Wastewater,Overland Rd,Southeast,PVC,12,1033,1975,51,86,0,47.0,Low,169653,2024-08-06,Flow Monitoring,43.590076,-116.2
SEW-00664,Wastewater,Bogus Basin Rd,North End,Vitrified Clay,18,814,1932,94,5,6,85.0,Medium,274385,2023-06-23,Flow Monitoring,43.652677,-116.205177
SEW-00665,Wastewater,McMillan Rd,West Boise,Concrete,15,852,1992,34,68,1,5.0,Medium,196052,2025-09-07,Flow Monitoring,43.641636,-116.347669
SEW-00666,Wastewater,Capitol Blvd,Downtown,Vitrified Clay,24,1485,1928,98,5,8,75.4,High,530756,2025-06-01,Flow Monitoring,43.619128,-116.198797
SEW-00667,Wastewater,Ten Mile Rd,West Boise,PVC,15,658,1998,28,93,0,6.2,Medium,262277,2022-12-23,Manhole Inspection,43.620678,-116.315999
SEW-00668,Wastewater,Orchard St,Southeast,Concrete,15,700,1960,66,61,3,58.5,Low,301304,2024-08-06,Flow Monitoring,43.595,-116.2
SEW-00669,Wastewater,Hill Rd,North End,Vitrified Clay,12,917,1934,92,5,12,84.5,Critical,408211,2022-12-06,Manhole Inspection,43.658285,-116.23
SEW-00670,Wastewater,Eagle Rd,West Boise,Ductile Iron,36,2435,1997,29,83,1,69.5,Medium,1892117,2023-11-20,Flow Monitoring,43.618903,-116.352904
SEW-00671,Wastewater,Cloverdale Rd,West Boise,PVC,18,286,2013,13,80,0,41.6,Low,133567,2025-08-13,Smoke Test,43.631632,-116.333569
SEW-00672,Wastewater,Eastman St,North End,Vitrified Clay,8,1775,1960,66,31,7,64.1,High,663693,2024-08-05,Flow Monitoring,43.639856,-116.17
SEW-00673,Wastewater,Vista Ave,Southeast,Concrete,21,1246,1955,71,54,2,50.2,Low,346501,2025-01-08,Flow Monitoring,43.559071,-116.2
SEW-00674,Wastewater,Ustick Rd,West Boise,PVC,21,338,2010,16,90,0,70.7,Low,127351,2024-01-21,Flow Monitoring,43.631644,-116.333592
SEW-00675,Wastewater,8th St,Downtown,Cast Iron,12,1268,1935,91,5,5,88.7,Low,539370,2023-05-19,CCTV,43.613507,-116.197889
SEW-00676,Wastewater,Franklin Rd,West Boise,PVC,15,2016,1993,33,99,0,40.5,Medium,772001,2025-06-17,CCTV,43.608746,-116.319113
SEW-00677,Wastewater,Broadway Ave,Downtown,Concrete,48,732,1970,56,71,0,56.2,High,346777,2025-03-04,Manhole Inspection,43.626,-116.186885
SEW-00678,Wastewater,Harrison Blvd,North End,Vitrified Clay,18,1354,1962,64,17,4,68.1,Low,719862,2022-09-21,Smoke Test,43.626,-116.200513
SEW-00679,Wastewater,Capitol Blvd,Downtown,Vitrified Clay,48,1136,1926,100,5,13,72.1,Critical,899086,2023-09-03,Dye Test,43.626,-116.198155
SEW-00680,Wastewater,Milwaukee St,Southeast,Concrete,24,1265,1993,33,80,0,99.7,Critical,562393,2022-12-22,Flow Monitoring,43.54,-116.2
SEW-00681,Wastewater,Eisenman Rd,Southeast,PVC,12,1119,2021,5,95,0,60.6,Medium,461977,2023-02-24,Flow Monitoring,43.567085,-116.171857
SEW-00682,Wastewater,Jefferson St,Downtown,Vitrified Clay,15,1082,1952,74,17,6,48.6,Medium,315286,2025-02-07,CCTV,43.618971,-116.218363
SEW-00683,Wastewater,Resseguie St,North End,Vitrified Clay,21,1164,1941,85,5,7,83.0,Medium,552443,2025-11-11,Flow Monitoring,43.637706,-116.17
